WE(1).Potential (V)	WE(1).Current (A)	Time (s)	Scan
-0.303863525390625	8.209228515625E-06	24.2421949387943	1
-0.30120849609375	8.251953125E-06	24.2910229386711	1
-0.2989501953125	8.294677734375E-06	24.3398509385478	1
-0.29638671875	8.3770751953125E-06	24.3886789384245	1
-0.29400634765625	8.3892822265625E-06	24.4375069383012	1
-0.291778564453125	8.48388671875E-06	24.4863349381779	1
-0.28900146484375	8.5052490234375E-06	24.5351629380547	1
-0.28680419921875	8.599853515625E-06	24.5839909379314	1
-0.284332275390625	8.6334228515625E-06	24.6328189378081	1
-0.281646728515625	8.709716796875E-06	24.6816469376848	1
-0.27911376953125	8.758544921875E-06	24.7304749375616	1
-0.277252197265625	8.7921142578125E-06	24.7793029374383	1
-0.274658203125	8.8714599609375E-06	24.828130937315	1
-0.272003173828125	8.8897705078125E-06	24.8769589371917	1
-0.269439697265625	8.984375E-06	24.9257869370684	1
-0.266876220703125	9.0087890625E-06	24.9746149369452	1
-0.26470947265625	9.1094970703125E-06	25.0234429368219	1
-0.262420654296875	9.1400146484375E-06	25.0722709366986	1
-0.259674072265625	9.21630859375E-06	25.1210989365753	1
-0.257293701171875	9.2559814453125E-06	25.169926936452	1
-0.25506591796875	9.3017578125E-06	25.2187549363288	1
-0.2525634765625	9.3963623046875E-06	25.2675829362055	1
